144

2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 2 2 2 2 6 2 5 5 5 5 5 5 0 0 4 4 4 4 4 4 0 0 0 0 0 0 5 5 5 5 5 5 5 0 0 0 0 0 0 0 2 2 2 2 2 5 5 5 5 5 5 5 5 5 2 2 2 2 0 0 0 0 0 1 1 1 2 2 2 2 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 0 0 0 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 5 5 5 5 5 5 2 2 2 2 2 2
2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 2 2 2 2 2 6 5 5 5 5 5 5 0 0 4 4 4 4 4 4 0 0 0 0 0 0 5 5 5 5 5 5 5 0 0 0 0 0 0 0 2 2 2 2 2 5 5 5 5 5 5 5 5 5 2 2 2 2 0 0 0 0 0 1 1 1 2 2 2 2 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 0 0 0 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 5 5 5 5 5 5 2 2 2 2 2 2
3 3 3 5 5 5 5 5 2 2 2 2 2 2 2 2 1 5 5 5 5 5 5 6 1 1 1 1 1 0 0 2 2 2 2 2 2 2 2 2 2 1 1 6 6 6 6 6 6 6 2 2 2 2 2 2 2 0 0 0 0 0 5 5 5 5 5 5 5 5 5 3 3 3 3 1 1 1 1 1 3 3 3 1 1 1 1 2 2 2 2 3 3 3 3 1 1 1 4 4 4 4 4 3 3 3 3 3 3 5 5 5 5 5 0 0 0 1 1 4 4 4 4 4 4 4 4 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4
3 3 3 5 5 5 5 5 2 2 2 2 2 2 2 2 1 5 5 5 5 5 5 1 6 1 1 1 1 0 0 2 2 2 2 2 2 2 2 2 2 1 1 6 6 6 6 6 6 6 2 2 2 2 2 2 2 0 0 0 0 0 5 5 5 5 5 5 5 5 5 3 3 3 3 1 1 1 1 1 3 3 3 1 1 1 1 2 2 2 2 3 3 3 3 1 1 1 4 4 4 4 4 3 3 3 3 3 3 5 5 5 5 5 0 0 0 1 1 4 4 4 4 4 4 4 4 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4
3 3 3 5 5 5 5 5 2 2 2 2 2 2 2 2 1 5 5 5 5 5 5 1 1 6 1 1 1 0 0 2 2 2 2 2 2 2 2 2 2 1 1 6 6 6 6 6 6 6 2 2 2 2 2 2 2 0 0 0 0 0 5 5 5 5 5 5 5 5 5 3 3 3 3 1 1 1 1 1 3 3 3 1 1 1 1 2 2 2 2 3 3 3 3 1 1 1 4 4 4 4 4 3 3 3 3 3 3 5 5 5 5 5 0 0 0 1 1 4 4 4 4 4 4 4 4 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4
3 3 3 5 5 5 5 5 2 2 2 2 2 2 2 2 1 5 5 5 5 5 5 1 1 1 6 1 1 0 0 2 2 2 2 2 2 2 2 2 2 1 1 6 6 6 6 6 6 6 2 2 2 2 2 2 2 0 0 0 0 0 5 5 5 5 5 5 5 5 5 3 3 3 3 1 1 1 1 1 3 3 3 1 1 1 1 2 2 2 2 3 3 3 3 1 1 1 4 4 4 4 4 3 3 3 3 3 3 5 5 5 5 5 0 0 0 1 1 4 4 4 4 4 4 4 4 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4
3 3 3 5 5 5 5 5 2 2 2 2 2 2 2 2 1 5 5 5 5 5 5 1 1 1 1 6 1 0 0 2 2 2 2 2 2 2 2 2 2 1 1 6 6 6 6 6 6 6 2 2 2 2 2 2 2 0 0 0 0 0 5 5 5 5 5 5 5 5 5 3 3 3 3 1 1 1 1 1 3 3 3 1 1 1 1 2 2 2 2 3 3 3 3 1 1 1 4 4 4 4 4 3 3 3 3 3 3 5 5 5 5 5 0 0 0 1 1 4 4 4 4 4 4 4 4 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4
3 3 3 5 5 5 5 5 2 2 2 2 2 2 2 2 1 5 5 5 5 5 5 1 1 1 1 1 6 0 0 2 2 2 2 2 2 2 2 2 2 1 1 6 6 6 6 6 6 6 2 2 2 2 2 2 2 0 0 0 0 0 5 5 5 5 5 5 5 5 5 3 3 3 3 1 1 1 1 1 3 3 3 1 1 1 1 2 2 2 2 3 3 3 3 1 1 1 4 4 4 4 4 3 3 3 3 3 3 5 5 5 5 5 0 0 0 1 1 4 4 4 4 4 4 4 4 1 1 1 1 1 4 4 4 4 4 4 4 4 4 4 4 4
0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 3 3 3 3 3 1 1 1 1 1 1 1 1 1 0 0 0 0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 2 2 2 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 3 3 3 3 3 1 1 1 1 1 1 1 1 1 0 0 0 0 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 2 2 2 1 1 2 2 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0
2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 4 4 4 4 4 4 2 2 2 2 2 2 0 0 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3
2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 4 4 4 4 4 4 2 2 2 2 2 2 0 0 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3
2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 4 4 4 4 4 4 2 2 2 2 2 2 0 0 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3
2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 4 4 4 4 4 4 2 2 2 2 2 2 0 0 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3
2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 4 4 4 4 4 4 2 2 2 2 2 2 0 0 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3
2 2 2 2 2 2 2 2 3 3 3 3 3 3 3 3 0 4 4 4 4 4 4 2 2 2 2 2 2 0 0 1 1 1 1 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2 1 1 1 1 1 1 1 1 1 4 4 4 4 1 1 1 1 1 0 0 0 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 3 3 3 3 3 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 3 3 3 3 3 3 3 3 3 3 3 3
0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 1 1 1 1 1 1 4 1 1 1 0 0 2 2 2 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 1 1 1 1 1 1 1 4 1 1 0 0 2 2 2 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 1 1 1 1 1 1 1 1 4 1 0 0 2 2 2 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 0 0 0 0 0 0
0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 3 0 0 0 0 0 0 0 2 2 2 2 2 2 0 0 1 1 1 1 1 1 1 1 1 4 0 0 2 2 2 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 0 0 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 0 0 0 0 0 0
0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 0 2 0 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2
0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 1 0 0 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 0 0 0 0 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2
1 1 1 4 4 4 4 4 3 3 3 3 3 3 3 3 2 5 5 5 5 5 5 6 6 6 6 6 6 0 0 1 1 1 1 1 1 2 2 2 2 2 2 7 2 2 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 9 9 9 9 9 9 9 9 9 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 0 0 0 0 1 1 1 1 0 0 0 3 3 3 3 3 5 5 5 5 5 5 6 6 6 6 6 1 1 1 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 4 4 4 4 4 4 3 3 3 3 3 3
1 1 1 4 4 4 4 4 3 3 3 3 3 3 3 3 2 5 5 5 5 5 5 6 6 6 6 6 6 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 7 2 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 9 9 9 9 9 9 9 9 9 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 0 0 0 0 1 1 1 1 0 0 0 3 3 3 3 3 5 5 5 5 5 5 6 6 6 6 6 1 1 1 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 4 4 4 4 4 4 3 3 3 3 3 3
1 1 1 4 4 4 4 4 3 3 3 3 3 3 3 3 2 5 5 5 5 5 5 6 6 6 6 6 6 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 7 2 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 9 9 9 9 9 9 9 9 9 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 0 0 0 0 1 1 1 1 0 0 0 3 3 3 3 3 5 5 5 5 5 5 6 6 6 6 6 1 1 1 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 4 4 4 4 4 4 3 3 3 3 3 3
1 1 1 4 4 4 4 4 3 3 3 3 3 3 3 3 2 5 5 5 5 5 5 6 6 6 6 6 6 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 7 2 2 2 3 3 3 3 3 3 3 0 0 0 0 0 9 9 9 9 9 9 9 9 9 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 0 0 0 0 1 1 1 1 0 0 0 3 3 3 3 3 5 5 5 5 5 5 6 6 6 6 6 1 1 1 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 4 4 4 4 4 4 3 3 3 3 3 3
1 1 1 4 4 4 4 4 3 3 3 3 3 3 3 3 2 5 5 5 5 5 5 6 6 6 6 6 6 0 0 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 7 2 2 3 3 3 3 3 3 3 0 0 0 0 0 9 9 9 9 9 9 9 9 9 0 0 0 0 0 0 0 0 0 3 3 3 3 3 3 3 0 0 0 0 1 1 1 1 0 0 0 3 3 3 3 3 5 5 5 5 5 5 6 6 6 6 6 1 1 1 2 2 5 5 5 5 5 5 5 5 2 2 2 2 2 4 4 4 4 4 4 3 3 3 3 3 3
