64

15 14 13 12 15 14 13 12 5 6 7 8 5 6 7 8 1 15 1 2 1 0 1 2 9 8 7 6 9 8 7 6 13 14 15 16 13 14 15 16 23 22 21 20 23 22 21 20 27 28 29 30 27 28 29 30 37 36 35 34 37 36 35 34
16 15 14 13 16 15 14 13 6 7 8 9 6 7 8 9 2 1 16 1 2 1 0 1 8 7 6 5 8 7 6 5 12 13 14 15 12 13 14 15 22 21 20 19 22 21 20 19 26 27 28 29 26 27 28 29 36 35 34 33 36 35 34 33
17 16 15 14 17 16 15 14 7 8 9 10 7 8 9 10 3 2 1 17 3 2 1 0 7 6 5 4 7 6 5 4 11 12 13 14 11 12 13 14 21 20 19 18 21 20 19 18 25 26 27 28 25 26 27 28 35 34 33 32 35 34 33 32
14 13 12 11 14 13 12 11 4 5 6 7 4 5 6 7 0 1 2 3 14 1 2 3 10 9 8 7 10 9 8 7 14 15 16 17 14 15 16 17 24 23 22 21 24 23 22 21 28 29 30 31 28 29 30 31 38 37 36 35 38 37 36 35
15 14 13 12 15 14 13 12 5 6 7 8 5 6 7 8 1 0 1 2 1 15 1 2 9 8 7 6 9 8 7 6 13 14 15 16 13 14 15 16 23 22 21 20 23 22 21 20 27 28 29 30 27 28 29 30 37 36 35 34 37 36 35 34
16 15 14 13 16 15 14 13 6 7 8 9 6 7 8 9 2 1 0 1 2 1 16 1 8 7 6 5 8 7 6 5 12 13 14 15 12 13 14 15 22 21 20 19 22 21 20 19 26 27 28 29 26 27 28 29 36 35 34 33 36 35 34 33
17 16 15 14 17 16 15 14 7 8 9 10 7 8 9 10 3 2 1 0 3 2 1 17 7 6 5 4 7 6 5 4 11 12 13 14 11 12 13 14 21 20 19 18 21 20 19 18 25 26 27 28 25 26 27 28 35 34 33 32 35 34 33 32
24 23 22 21 24 23 22 21 14 15 16 17 14 15 16 17 10 9 8 7 10 9 8 7 24 1 2 3 0 1 2 3 4 5 6 7 4 5 6 7 14 13 12 11 14 13 12 11 18 19 20 21 18 19 20 21 28 27 26 25 28 27 26 25
23 22 21 20 23 22 21 20 13 14 15 16 13 14 15 16 9 8 7 6 9 8 7 6 1 23 1 2 1 0 1 2 5 6 7 8 5 6 7 8 15 14 13 12 15 14 13 12 19 20 21 22 19 20 21 22 29 28 27 26 29 28 27 26
22 21 20 19 22 21 20 19 12 13 14 15 12 13 14 15 8 7 6 5 8 7 6 5 2 1 22 1 2 1 0 1 6 7 8 9 6 7 8 9 16 15 14 13 16 15 14 13 20 21 22 23 20 21 22 23 30 29 28 27 30 29 28 27
21 20 19 18 21 20 19 18 11 12 13 14 11 12 13 14 7 6 5 4 7 6 5 4 3 2 1 21 3 2 1 0 7 8 9 10 7 8 9 10 17 16 15 14 17 16 15 14 21 22 23 24 21 22 23 24 31 30 29 28 31 30 29 28
24 23 22 21 24 23 22 21 14 15 16 17 14 15 16 17 10 9 8 7 10 9 8 7 0 1 2 3 24 1 2 3 4 5 6 7 4 5 6 7 14 13 12 11 14 13 12 11 18 19 20 21 18 19 20 21 28 27 26 25 28 27 26 25
23 22 21 20 23 22 21 20 13 14 15 16 13 14 15 16 9 8 7 6 9 8 7 6 1 0 1 2 1 23 1 2 5 6 7 8 5 6 7 8 15 14 13 12 15 14 13 12 19 20 21 22 19 20 21 22 29 28 27 26 29 28 27 26
22 21 20 19 22 21 20 19 12 13 14 15 12 13 14 15 8 7 6 5 8 7 6 5 2 1 0 1 2 1 22 1 6 7 8 9 6 7 8 9 16 15 14 13 16 15 14 13 20 21 22 23 20 21 22 23 30 29 28 27 30 29 28 27
21 20 19 18 21 20 19 18 11 12 13 14 11 12 13 14 7 6 5 4 7 6 5 4 3 2 1 0 3 2 1 21 7 8 9 10 7 8 9 10 17 16 15 14 17 16 15 14 21 22 23 24 21 22 23 24 31 30 29 28 31 30 29 28
28 27 26 25 28 27 26 25 18 19 20 21 18 19 20 21 14 13 12 11 14 13 12 11 4 5 6 7 4 5 6 7 28 1 2 3 0 1 2 3 10 9 8 7 10 9 8 7 14 15 16 17 14 15 16 17 24 23 22 21 24 23 22 21
29 28 27 26 29 28 27 26 19 20 21 22 19 20 21 22 15 14 13 12 15 14 13 12 5 6 7 8 5 6 7 8 1 29 1 2 1 0 1 2 9 8 7 6 9 8 7 6 13 14 15 16 13 14 15 16 23 22 21 20 23 22 21 20
30 29 28 27 30 29 28 27 20 21 22 23 20 21 22 23 16 15 14 13 16 15 14 13 6 7 8 9 6 7 8 9 2 1 30 1 2 1 0 1 8 7 6 5 8 7 6 5 12 13 14 15 12 13 14 15 22 21 20 19 22 21 20 19
31 30 29 28 31 30 29 28 21 22 23 24 21 22 23 24 17 16 15 14 17 16 15 14 7 8 9 10 7 8 9 10 3 2 1 31 3 2 1 0 7 6 5 4 7 6 5 4 11 12 13 14 11 12 13 14 21 20 19 18 21 20 19 18
28 27 26 25 28 27 26 25 18 19 20 21 18 19 20 21 14 13 12 11 14 13 12 11 4 5 6 7 4 5 6 7 0 1 2 3 28 1 2 3 10 9 8 7 10 9 8 7 14 15 16 17 14 15 16 17 24 23 22 21 24 23 22 21
29 28 27 26 29 28 27 26 19 20 21 22 19 20 21 22 15 14 13 12 15 14 13 12 5 6 7 8 5 6 7 8 1 0 1 2 1 29 1 2 9 8 7 6 9 8 7 6 13 14 15 16 13 14 15 16 23 22 21 20 23 22 21 20
30 29 28 27 30 29 28 27 20 21 22 23 20 21 22 23 16 15 14 13 16 15 14 13 6 7 8 9 6 7 8 9 2 1 0 1 2 1 30 1 8 7 6 5 8 7 6 5 12 13 14 15 12 13 14 15 22 21 20 19 22 21 20 19
31 30 29 28 31 30 29 28 21 22 23 24 21 22 23 24 17 16 15 14 17 16 15 14 7 8 9 10 7 8 9 10 3 2 1 0 3 2 1 31 7 6 5 4 7 6 5 4 11 12 13 14 11 12 13 14 21 20 19 18 21 20 19 18
38 37 36 35 38 37 36 35 28 29 30 31 28 29 30 31 24 23 22 21 24 23 22 21 14 15 16 17 14 15 16 17 10 9 8 7 10 9 8 7 38 1 2 3 0 1 2 3 4 5 6 7 4 5 6 7 14 13 12 11 14 13 12 11
37 36 35 34 37 36 35 34 27 28 29 30 27 28 29 30 23 22 21 20 23 22 21 20 13 14 15 16 13 14 15 16 9 8 7 6 9 8 7 6 1 37 1 2 1 0 1 2 5 6 7 8 5 6 7 8 15 14 13 12 15 14 13 12
36 35 34 33 36 35 34 33 26 27 28 29 26 27 28 29 22 21 20 19 22 21 20 19 12 13 14 15 12 13 14 15 8 7 6 5 8 7 6 5 2 1 36 1 2 1 0 1 6 7 8 9 6 7 8 9 16 15 14 13 16 15 14 13
35 34 33 32 35 34 33 32 25 26 27 28 25 26 27 28 21 20 19 18 21 20 19 18 11 12 13 14 11 12 13 14 7 6 5 4 7 6 5 4 3 2 1 35 3 2 1 0 7 8 9 10 7 8 9 10 17 16 15 14 17 16 15 14
38 37 36 35 38 37 36 35 28 29 30 31 28 29 30 31 24 23 22 21 24 23 22 21 14 15 16 17 14 15 16 17 10 9 8 7 10 9 8 7 0 1 2 3 38 1 2 3 4 5 6 7 4 5 6 7 14 13 12 11 14 13 12 11
